48,1BM12IS049,"2015-04-28 07:41:55.009660",4,4,4,4,4,4,4,4
49,1BM12IS042,"2015-04-28 07:43:41.184113",4,4,4,4,4,4,4,4
50,1BM12IS095,"2015-04-28 08:08:49.681268",5,5,5,5,5,5,5,5
51,1BM12IS026,"2015-04-28 09:09:18.382087",5,5,5,5,5,5,5,5
52,1BM12IS018,"2015-04-28 09:22:41.302421",4,4,3,3,4,4,4,4
53,1BM12IS081,"2015-04-28 09:46:30.982017",4,4,4,4,3,3,4,5
54,1BM12IS415,"2015-04-28 09:46:55.788483",5,5,5,5,5,5,5,5
55,1BM12IS066,"2015-04-28 09:46:57.873883",5,5,5,5,5,5,5,5
56,1BM12IS079,"2015-04-28 09:48:49.591988",1,1,1,1,1,1,1,1
57,1BM12IS079,"2015-04-28 09:49:05.866939",1,1,1,1,1,1,1,1
58,1BM12IS079,"2015-04-28 09:49:13.999396",1,1,1,1,1,2,1,1
59,1BM12IS079,"2015-04-28 09:50:17.142414",1,1,1,1,1,1,1,1
60,1BM12IS079,"2015-04-28 09:50:37.170231",3,4,3,4,4,4,3,3
61,1BM12IS079,"2015-04-28 09:51:04.194790",4,4,4,3,4,4,3,3
62,1BM12IS079,"2015-04-28 09:52:22.003392",4,4,3,3,4,4,3,3
63,1BM12IS079,"2015-04-28 09:52:40.189147",4,4,3,3,4,4,3,3
64,1BM12IS079,"2015-04-28 09:52:55.477186",4,4,3,3,4,4,3,3
65,1BM12IS079,"2015-04-28 09:53:26.590650",4,4,3,3,3,4,3,3
66,1BM12IS079,"2015-04-28 09:54:25.621714",4,4,3,3,3,4,3,3
67,1BM12IS071,"2015-04-28 10:06:33.015177",4,4,4,4,5,4,4,3
68,1BM12IS073,"2015-04-28 10:11:30.508543",3,4,4,3,4,4,3,4
69,1BM12IS068,"2015-04-28 10:18:45.373780",4,4,4,4,4,4,4,4
70,1BM12IS080,"2015-04-28 10:20:26.423628",4,4,3,4,4,4,4,4
71,1BM12IS074,"2015-04-28 10:20:59.283069",4,4,4,3,3,4,3,4
72,1BM12IS075,"2015-04-28 10:21:42.780281",4,3,4,4,4,3,4,4
73,1BM12IS076,"2015-04-28 10:23:03.292809",3,4,4,4,3,3,4,4
74,1BM12IS072,"2015-04-28 10:23:49.859457",4,4,4,4,4,4,4,4
75,1BM12IS069,"2015-04-28 10:27:24.495228",5,5,5,5,5,5,5,5
76,1BM12IS070,"2015-04-28 10:27:31.533072",4,5,4,4,4,4,4,4
77,1BM12IS016,"2015-04-28 10:29:00.713564",5,4,4,3,4,4,4,4
78,1BM12IS022,"2015-04-28 10:29:03.735681",5,5,5,5,5,5,5,5
79,1BM12IS024,"2015-04-28 10:29:04.440684",5,5,5,5,5,5,5,5
80,1BM12IS020,"2015-04-28 10:30:01.467579",5,5,5,5,5,5,5,5
81,1BM12IS032,"2015-04-29 04:02:35.208781",5,5,5,5,5,5,5,5
82,1BM12IS039,"2015-04-29 04:19:46.418398",5,5,5,5,5,5,5,5
83,1BM12IS041,"2015-04-29 04:21:29.400856",3,3,3,3,3,3,3,3
84,1BM12IS045,"2015-04-29 04:22:32.190453",5,5,5,5,5,5,5,5
85,1BM12IS033,"2015-04-29 04:36:03.845666",4,4,4,4,4,4,4,4
86,1BM12IS043,"2015-04-29 04:37:49.342806",4,4,4,4,4,4,4,4
87,1BM12IS094,"2015-04-29 04:40:31.811854",5,5,5,5,5,5,5,5
88,1BM12IS044,"2015-04-29 04:40:57.244721",4,4,4,4,4,4,4,4
89,1BM12IS044,"2015-04-29 04:40:57.511405",4,4,4,4,4,4,4,4
90,1BM12IS082,"2015-04-29 04:41:35.947067",4,5,4,4,3,4,4,4
91,1BM12IS046,"2015-04-29 04:52:59.040487",5,5,5,5,5,5,5,5
92,1BM12IS036,"2015-04-29 05:03:58.575184",4,4,4,4,4,4,4,4
93,1BM12IS096,"2015-04-29 05:09:36.103217",5,5,5,5,5,5,5,5
94,1BM12IS086,"2015-04-29 05:11:44.565309",3,3,3,3,3,3,3,3
95,1BM11IS110,"2015-04-29 05:21:51.728023",5,5,5,4,5,4,5,5
96,1BM12IS088,"2015-04-29 05:22:46.728973",4,4,4,4,5,4,4,5
97,1BM12IS084,"2015-04-29 05:23:30.541266",4,4,4,4,4,4,4,4
98,1BM11IS072,"2015-04-29 06:05:08.309606",5,5,5,5,5,5,5,5
99,1BM11IS007,"2015-04-29 06:10:55.527396",4,4,4,4,4,4,4,4
100,1BM13IS407,"2015-04-29 06:29:56.530046",5,5,5,5,5,5,5,5
101,1BM13IS414,"2015-04-29 06:38:57.396412",5,5,5,5,5,5,5,5
102,1BM13IS403,"2015-04-29 07:08:27.299724",5,5,5,4,4,4,5,5
103,1BM13IS402,"2015-04-29 07:12:43.105273",5,5,5,5,5,5,5,5
104,1BM13IS402,"2015-04-29 07:12:45.720447",5,5,5,5,5,5,5,5
105,1BM13IS416,"2015-04-29 07:13:09.990270",5,4,4,4,4,4,5,4
